pred	true
4137.92431641	2987.93
2749.00146484	3389.17
1413.70495605	768.68
1402.7121582	1068.55
2889.68164062	3874.98
2116.0	807.45
4343.78369141	7826.87
1084.55859375	863.76
4251.85693359	3481.93
1603.87670898	803.42
2036.88867188	2854.63
1537.5411377	521.03
2061.49560547	1519.15
793.955322266	1237.75
1381.11193848	721.8
1451.34606934	1099.58
1237.17919922	1926.35
1351.10852051	827.32
1495.78967285	941.95
1813.79162598	1772.97
1613.0612793	1390.26
3097.99169922	2385.96
5941.29248047	4184.08
876.001037598	1112.56
3689.28588867	4232.9
1255.35449219	855.51
2117.97558594	1405.21
847.246337891	195.18
802.047729492	298.55
1772.83239746	766.62
11381.7285156	12656.13
13188.9912109	16365.89
2285.38476562	2691.96
7465.97851562	4727.91
1318.14343262	1168.08
752.652282715	915.93
4793.57568359	2535.84
1790.75256348	1951.92
4052.12353516	4217.14
1504.49658203	2301.9
3607.28271484	3371.33
1541.64562988	1930.58
1158.21630859	1466.7
1240.68664551	563.68
1111.67883301	655.99
1370.14709473	901.45
2905.99511719	2526.18
3311.49804688	2792.95
2541.36962891	1328.89
1815.39929199	605.56
6504.32666016	3557.14
1791.28210449	2293.66
2796.18383789	4995.62
1263.1496582	1057.13
1793.57177734	1053.8
3167.62280273	4666.72
2366.12207031	3383.49
1570.17822266	1741.45
11923.4335938	3316.51
2652.04589844	1424.31
5220.31103516	3500.06
3860.34375	8694.6
1213.70544434	667.47
3824.08666992	8351.13
7596.03662109	7287.37
1006.09924316	1387.04
1430.41772461	1327.64
1846.86608887	1187.54
4203.26318359	3207.63
1317.09411621	1500.29
1988.17260742	1224.43
3231.74072266	3058.84
1963.57470703	1998.79
1850.33911133	2384.37
1350.79858398	2234.66
5305.14941406	7390.39
803.709289551	1244.87
1178.77355957	1010.34
2072.21630859	5213.21
833.341369629	1167.54
2619.18334961	2412.41
3293.47045898	2424.31
1531.42480469	3036.63
1655.26586914	3191.49
4931.61474609	3966.76
2193.43041992	4821.84
1858.45910645	3658.52
1599.44482422	2107.94
1294.77087402	1193.9
2142.32763672	1378.04
8227.43945312	15589.05
2569.6237793	1446.98
10080.671875	13205.2
5850.89404297	8641.24
2527.65258789	3946.34
1166.74829102	378.25
2627.515625	907.54
6565.18847656	12487.96
1568.84008789	508.75
1200.87133789	1075.41
1195.69396973	865.79
841.575927734	830.23
1427.78796387	1509.36
2241.84521484	1608.52
617.210388184	668.83
1039.07727051	1429.02
1194.28308105	1071.9
1771.59619141	829.12
1029.83544922	855.25
1946.06567383	3153.64
820.786682129	1090.84
952.329467773	890.27
1091.85583496	1261.02
4682.2109375	5332.26
3676.08032227	2353.45
1785.84436035	2927.3
3002.0925293	11799.99
1104.21008301	2955.97
3311.49804688	6187.17
752.54284668	937.63
1056.43774414	1242.77
1774.51806641	1359.51
1278.85803223	691.49
1705.55786133	1866.21
9200.28125	12046.41
1351.17163086	746.3
2681.5078125	2322.37
2527.18603516	2491.23
3110.39575195	7034.96
2521.81958008	1535.83
3217.82763672	2942.92
959.205688477	1323.0
5730.32910156	7751.27
773.818359375	1057.89
7357.95800781	3609.5
3129.60522461	5221.6
4817.32373047	9790.81
1533.08044434	788.38
1686.25183105	4208.46
2112.50683594	1418.34
1090.48522949	726.85
6979.20214844	2544.91
2098.77441406	2430.11
1525.77587891	734.11
872.190612793	2044.52
2127.77441406	1113.34
3795.30810547	4591.23
2226.42260742	2307.78
3087.90698242	3858.57
3282.01977539	1496.87
8611.84667969	6183.33
924.094665527	637.93
833.205505371	965.03
2157.9309082	720.34
9319.15917969	10443.71
12117.0	9608.93
2002.97399902	595.52
7744.51806641	14295.8
1409.3885498	1419.02
713.095825195	672.23
2826.98388672	2272.95
5255.11181641	16724.15
2989.86669922	2920.43
2135.84155273	4251.27
2950.75024414	4458.06
1718.60192871	921.52
8447.21972656	8248.96
3657.70019531	6635.1
2836.17333984	4748.55
1996.46142578	2619.6
620.990600586	245.93
721.531555176	491.95
1943.46081543	2134.94
1645.41186523	1377.22
1772.18164062	610.77
4202.71826172	5419.96
4712.56103516	2358.42
3624.234375	3730.63
1923.76757812	8693.34
774.791259766	567.64
2787.1862793	2648.37
1860.4621582	634.53
9952.53515625	13663.9
2311.83227539	2454.57
1861.52429199	2776.77
1626.30041504	1826.61
741.426696777	723.05
2959.52197266	2467.62
4526.57470703	5435.0
1436.19775391	1089.47
5677.24462891	5115.85
8917.83984375	3892.52
2785.03027344	2037.39
1231.05847168	695.15
1298.72265625	1290.81
839.44934082	798.77
2150.60058594	1862.6
2636.10839844	2764.29
3291.82495117	4924.8
1287.87451172	917.86
2202.93115234	6058.39
2709.66577148	1725.6
3732.53198242	2027.49
9264.53808594	4887.56
1768.37121582	3058.53
1956.46325684	2014.89
3737.41894531	1163.43
1361.02758789	2438.89
935.600830078	540.44
1512.69287109	2081.67
1299.79699707	1668.79
1702.29321289	1485.7
2885.49316406	3709.34
2374.87109375	1458.6
2417.24633789	2682.11
3086.54956055	6453.18
2987.17895508	5348.77
1177.87072754	2758.86
4774.44970703	6039.34
1694.56054688	2270.73
1808.21911621	1972.16
1304.6484375	712.45
1966.34899902	4634.63
1200.6451416	721.52
1340.93164062	1213.46
1313.12280273	1097.7
3152.61132812	2279.72
5501.10498047	4282.08
1003.21630859	2280.46
1080.92541504	4422.55
2032.76013184	2726.64
2165.57446289	2029.83
963.582763672	2246.89
1089.07751465	2087.39
1915.37036133	3283.78
873.228515625	580.31
1408.93566895	770.09
3746.28295898	5487.28
3787.32104492	4158.34
1999.47290039	4216.26
3772.23925781	3220.26
2423.67382812	4791.85
914.31427002	521.89
1168.29321289	1313.7
1154.91125488	770.95
1088.05395508	827.41
5050.38037109	7746.79
1726.8717041	1468.11
2426.29882812	599.44
1776.1036377	3253.4
5618.10107422	3857.93
2470.44433594	2821.21
1085.45825195	885.55
1221.72937012	698.65
3547.90063477	2587.36
3906.265625	6471.06
1166.12756348	573.82
1661.23815918	1512.01
1644.81176758	1092.93
4391.7734375	6729.61
4309.07617188	5714.52
3986.17895508	3523.75
1262.05395508	2202.01
1204.63525391	706.78
3365.0390625	5281.12
3040.27099609	2224.74
4032.37060547	4009.9
1449.71374512	380.51
1108.12597656	513.62
1877.19116211	2732.07
775.769042969	631.0
1835.25	5019.47
1826.37597656	3034.63
5746.83447266	3868.09
4959.60742188	10563.06
3506.44946289	1225.54
1381.29370117	2397.89
2334.47265625	4722.23
1280.24365234	975.49
2832.22045898	3370.42
4409.10107422	4792.59
2720.24389648	1599.18
2631.82421875	1734.94
1380.75708008	1722.81
1369.89111328	1193.2
2811.86352539	4325.63
3733.28662109	3801.85
1372.81079102	2087.05
1979.00817871	1757.88
1306.08190918	1383.49
3600.04492188	2508.51
9116.89550781	9486.37
1925.31384277	1029.88
963.737182617	1336.24
11882.8515625	11117.05
3305.87817383	4413.39
1520.16809082	1050.9
844.652648926	2086.7
2496.45751953	5605.13
3244.75756836	5954.22
6081.53076172	2271.03
8631.06152344	10707.71
1904.88598633	1451.94
1975.00646973	1096.07
3171.2890625	3856.34
4359.92431641	5189.56
1215.69262695	2029.18
1625.98010254	1662.68
9470.01464844	9145.81
1317.73242188	855.56
3157.86523438	1894.85
3684.77807617	2078.1
1714.26330566	1915.48
2338.20825195	868.25
1244.92028809	1537.88
2717.52514648	3705.0
1898.79541016	1766.46
1180.17907715	312.8
1031.52111816	758.37
2758.30175781	4765.12
1271.91540527	2271.44
771.2890625	1061.93
3051.12841797	2739.61
972.569885254	121.79
935.352783203	3121.03
1683.92651367	4867.68
2335.94140625	1621.05
3495.62475586	5865.61
7635.37255859	11428.89
1723.64355469	1621.86
1943.40979004	3613.0
3810.20263672	4427.74
2522.95751953	3380.76
941.312561035	1510.5
1297.13769531	1232.68
5630.89941406	6453.75
917.674865723	626.08
2579.65649414	5524.05
2354.96533203	4331.58
1690.6986084	3220.78
2525.68505859	2046.43
1364.52502441	842.83
1880.4387207	979.98
1896.375	1681.77
778.724365234	458.6
1768.82495117	2187.22
1750.67919922	2759.82
5382.57617188	5055.14
3542.92700195	4129.51
1222.07556152	1249.36
2977.32568359	4156.01
3005.12597656	6221.27
1562.2052002	1147.26
2515.2421875	2295.59
1834.77746582	1821.31
961.942016602	1458.98
853.232055664	1368.33
2930.95532227	3574.37
4749.359375	4107.68
1634.50854492	1065.43
1597.41503906	1641.26
2088.97973633	2581.12
1568.96350098	1852.45
1393.88098145	1797.37
2160.45849609	514.71
1274.64208984	2376.6
7801.29248047	7421.83
6570.91357422	5317.43
1724.03967285	4857.14
1138.7520752	4207.32
3501.33691406	1798.92
2865.83544922	7924.0
2468.39672852	3430.12
1701.37060547	590.32
3859.63696289	4272.59
1892.59716797	4135.46
1208.82666016	3141.11
1905.43017578	2157.92
2843.14819336	6264.61
3086.32299805	3531.14
3093.81689453	3671.0
1537.66210938	1450.58
1635.68115234	1186.26
2543.11523438	3479.32
1714.52160645	1518.66
1585.86608887	3269.14
1270.78710938	715.08
2507.05078125	2317.41
2639.02856445	3733.63
8179.47460938	7098.34
6859.66650391	9342.99
4887.5703125	6018.77
1762.71630859	936.04
3894.0769043	3852.08
4889.53759766	7861.2
1110.37133789	834.28
1192.24328613	620.2
7008.57617188	7080.74
5124.82177734	3905.05
926.483398438	1816.15
2454.17480469	4437.55
2269.52075195	5016.83
1746.05810547	1376.99
2032.33569336	1718.99
1054.23461914	717.06
983.860168457	1720.01
997.243041992	704.22
5404.71484375	5772.06
1953.34143066	665.52
2397.3684082	984.51
3857.54321289	5233.1
2295.80249023	3403.09
4228.77880859	4259.48
1434.13171387	720.6
978.474243164	685.73
2070.39306641	1482.96
1377.63781738	3350.73
2344.1394043	2859.34
1220.94140625	2400.8
5747.45947266	5173.88
4650.08642578	4653.45
4370.79394531	6102.17
2146.75244141	1351.19
2364.54980469	1525.2
3423.33496094	7167.91
1500.26342773	1542.12
2515.96191406	4421.99
900.272644043	1707.39
2578.49560547	1059.12
1191.6385498	1623.58
3546.64575195	5791.44
5045.40234375	6412.14
1706.38439941	1294.27
814.168273926	392.62
1536.86230469	4592.13
996.681091309	843.8
3745.77563477	1444.58
822.188659668	563.59
1161.80065918	443.49
2617.89868164	4603.62
2540.57226562	1406.71
2602.21948242	2463.24
901.404541016	1198.83
6361.50585938	9902.33
2960.98168945	1585.8
1811.83117676	756.78
1791.44946289	2993.93
1461.09790039	3473.78
4765.06591797	2348.06
1757.94018555	6861.35
1862.98059082	1054.44
2590.03588867	5609.39
6066.5625	7115.61
1079.99853516	505.15
1308.45935059	658.98
3273.1550293	6904.68
1394.1262207	957.16
2323.88720703	778.28
1870.77160645	1902.2
3034.12768555	3130.69
1264.39892578	624.25
1911.29943848	3743.67
2659.35522461	2396.6
2962.27661133	3609.01
6554.234375	11954.8
1108.19885254	2586.84
1327.69140625	2059.12
2525.30102539	1652.91
16413.3554688	9824.73
1375.01403809	3176.89
1809.7442627	2777.31
1872.61645508	840.51
1155.48083496	890.86
3353.75854492	3714.57
2763.33056641	1768.81
1598.58703613	4288.15
2639.06396484	3322.92
1930.32568359	1086.12
3404.59790039	6435.48
1954.70178223	2002.32
1430.25817871	1050.87
1998.59399414	1514.78
11584.4951172	5072.36
1922.54968262	1183.56
1547.02575684	2052.17
1314.5637207	545.38
2911.00317383	1655.0
2157.41333008	1079.1
3859.63330078	2566.34
2706.96923828	1082.66
8861.51269531	3679.67
3094.48681641	3088.2
2078.45483398	1788.55
1460.71057129	2273.67
4098.21142578	7602.59
1048.8840332	1161.58
2456.4284668	1252.88
2419.17211914	2766.13
1662.26586914	3815.74
3688.7722168	1908.66
7051.98828125	5103.58
1746.18554688	1285.34
1973.20471191	1760.09
649.030456543	197.87
1873.85437012	1206.82
2770.72460938	2048.58
1616.15319824	3896.32
703.764099121	706.25
4365.11230469	5775.2
5592.30908203	3469.38
4743.18505859	8244.89
1545.19006348	3153.78
1885.54223633	3277.37
1437.13830566	1619.41
1142.34533691	502.2
2774.83789062	5056.94
1036.97607422	2204.69
7708.62548828	9014.54
1514.8302002	3256.08
3779.68603516	3705.24
2530.21264648	1365.4
2877.2578125	3694.69
2913.24707031	1959.79
2849.48364258	2452.76
2290.67724609	3902.91
1949.42590332	4408.74
3160.67016602	9301.56
1243.63635254	551.54
4453.06152344	7726.18
2185.9921875	3277.58
5188.34277344	3479.62
1165.55725098	2324.88
1445.85949707	2091.5
1274.37341309	1644.11
1653.24731445	3415.51
1567.94042969	1647.39
1845.27807617	888.62
935.05670166	1116.09
1059.52270508	763.43
2016.05358887	5349.43
4267.02490234	4889.6
5337.03271484	3597.23
1728.28686523	2975.87
2604.47509766	4242.65
1813.55212402	2292.55
3127.37353516	2133.58
2059.328125	2042.6
1372.45666504	5639.65
3257.625	3736.65
4800.18603516	4577.48
2353.76074219	3759.09
766.128417969	1492.1
2237.31616211	2256.69
4231.06982422	3977.41
1734.58959961	1778.14
1576.37634277	422.23
1232.02392578	1215.99
4369.50195312	6257.66
1457.32666016	1631.12
982.388183594	3230.04
1815.48242188	2302.97
1799.92126465	1687.64
4026.02661133	5338.37
4030.85961914	3273.33
953.370849609	1205.29
2409.53027344	1544.21
740.560302734	377.16
1132.61157227	1123.41
2096.86694336	1677.33
1247.75146484	1139.43
1919.14978027	1889.93
1759.20141602	1747.94
1608.91918945	1647.06
7353.14599609	9235.59
14932.6484375	11740.71
3781.75561523	1269.61
1239.8338623	751.14
1318.66955566	3072.12
1269.66174316	665.36
3320.39672852	2044.57
1891.92944336	3293.09
4934.77197266	7827.62
2560.91577148	615.5
4049.09106445	2476.52
2329.45776367	2024.76
6209.31982422	3986.2
1585.8359375	1729.12
1344.67797852	989.23
1800.63891602	1130.89
3085.9375	2908.32
2869.93383789	4560.94
1053.30810547	835.92
3841.1484375	2485.95
4888.71679688	3957.05
1486.73962402	1101.53
1730.4284668	3047.93
1273.09790039	1790.37
1296.57312012	2458.13
1452.2578125	1645.8
2817.2722168	3604.42
2290.07983398	2690.29
2001.05908203	2159.21
1513.14953613	1691.76
1026.57751465	349.19
1233.57641602	936.34
3536.6784668	5564.2
2301.36938477	563.1
1075.75158691	1237.93
4237.47460938	4312.32
2632.203125	3623.1
2041.74108887	1351.51
1911.12365723	3111.93
2176.89355469	1290.93
6888.71484375	7690.36
1027.24682617	1181.05
3370.26757812	1827.17
7908.50976562	9007.73
840.215026855	1031.24
7757.89794922	14142.5
1613.00048828	2795.36
4473.91113281	5983.86
1434.94152832	1020.91
1586.75268555	3863.21
1546.12756348	3240.16
2525.9934082	4025.7
1380.66491699	942.76
3648.39477539	1323.59
2090.5144043	928.59
2225.45239258	2000.94
2480.97338867	1038.67
1039.29675293	685.18
1961.03894043	1267.36
2678.77807617	2100.23
1858.69042969	420.23
1954.30847168	2520.83
2029.51757812	2818.28
3325.17236328	1742.29
3485.51513672	2276.81
2269.04467773	3250.93
1491.3918457	917.97
1103.45898438	759.24
6646.94287109	8730.49
1123.08666992	1334.72
3164.76635742	1426.08
5771.60546875	9840.85
2931.70458984	3594.8
1619.86730957	1904.42
2856.12353516	3086.2
2618.77758789	2363.3
2890.16113281	5464.19
2664.7512207	2587.85
1678.95471191	990.11
1503.86254883	913.24
863.264953613	774.3
1072.125	408.19
1843.95690918	1491.99
1175.88745117	1043.9
2715.6105957	1465.63
2672.69848633	1804.28
1584.79492188	1308.3
825.682556152	1590.86
1278.2434082	3719.75
1316.82666016	2129.0
3399.80883789	7966.68
4385.70019531	4264.31
2573.16015625	2345.49
2651.84228516	3553.0
2907.73193359	1341.68
2673.96289062	1537.8
2685.56933594	3428.42
2611.16748047	3622.34
3548.2019043	3274.04
1755.17871094	2284.58
2310.64868164	2754.99
1795.78051758	528.69
1144.15026855	520.99
2979.61645508	992.51
2844.74438477	1051.99
1312.91113281	1524.02
3869.79101562	1261.04
975.988647461	1274.18
1980.89550781	1929.85
2053.50341797	1268.48
1402.99438477	1150.07
1497.69958496	1575.31
6526.50927734	5163.85
1521.49304199	838.05
6297.46777344	5050.18
2312.85351562	5774.72
1703.95324707	1800.6
2041.1628418	5747.6
1766.38903809	1747.27
4359.77832031	14577.04
2573.21411133	2099.27
3829.95532227	3929.96
2312.78393555	3766.8
1516.21618652	1420.6
4870.8046875	2508.69
1447.5012207	1516.33
977.756408691	1217.35
5624.03515625	10109.7
3865.83691406	7074.61
3225.9362793	1836.01
1667.35437012	2358.54
3059.26049805	3072.35
2192.04931641	2438.18
787.736572266	1089.41
2090.47265625	3642.4
1217.42370605	1440.58
3218.79150391	1464.49
2031.85986328	3501.68
2398.81616211	3820.15
2647.85205078	4665.22
1205.97900391	2010.33
10589.9941406	12684.65
8555.37109375	6827.33
5161.51513672	4654.99
1527.10424805	2406.76
5951.78955078	4130.81
5288.95849609	4730.46
2616.76293945	1225.94
1818.62756348	2133.63
752.069641113	1301.8
1799.25537109	1107.92
1711.63977051	2052.57
2897.31298828	1992.12
1411.49291992	2041.5
947.090332031	470.64
3182.00756836	3000.92
2718.76171875	2417.46
3224.13720703	8073.77
1709.49951172	1884.3
1867.25756836	2048.45
1895.64001465	2228.54
6228.08398438	7802.93
4158.32910156	6108.96
2688.70458984	3184.06
1891.9465332	2194.68
1457.35302734	792.01
700.596984863	534.2
2999.48828125	2632.06
1428.57385254	1936.69
1480.06799316	2316.23
1269.95056152	699.35
1270.79626465	1628.92
2833.55786133	767.53
3225.80102539	2423.67
1712.72314453	2530.77
1941.60449219	2565.32
3040.69726562	3836.34
2112.26806641	690.13
3565.38574219	9015.27
1359.81787109	1409.72
1471.36706543	895.13
1968.4354248	1421.18
2492.49902344	1842.62
2960.27001953	9399.44
1958.91467285	2065.84
3182.81469727	4491.4
714.797668457	340.25
1819.07946777	2441.74
2187.7512207	986.23
1708.12817383	1482.44
1862.84289551	2714.17
1648.40539551	2263.38
2747.19702148	6933.67
2302.23193359	964.69
1964.83532715	1321.39
1727.11535645	1928.47
2627.93164062	4680.05
3459.00732422	6269.86
1227.45959473	1250.4
5096.07666016	4018.6
1998.62255859	4980.99
5025.43066406	2832.75
1422.43383789	1276.22
1918.99145508	1827.05
4562.76025391	3846.83
1315.67431641	3448.27
924.630187988	1606.46
1482.6829834	1164.83
1124.16784668	788.24
1548.37487793	1818.51
1302.18908691	1768.66
1102.73522949	867.05
2734.13769531	2619.61
1986.49047852	2492.72
2980.30273438	3661.74
1734.30761719	851.14
1792.72277832	1629.5
1654.00427246	1082.56
1752.20422363	2300.14
2014.82348633	2795.37
1480.50354004	5011.56
3145.17602539	2170.14
1428.99902344	498.39
2406.08129883	5252.85
1191.16699219	906.93
2242.5324707	1399.11
2058.15014648	4299.75
2202.40917969	1700.33
1954.19104004	1322.2
3011.89428711	3053.79
11144.1640625	11618.37
5593.16210938	7574.65
5557.61230469	12718.36
1920.65942383	1329.63
1692.37634277	5007.75
1834.39782715	1579.06
1287.76708984	3019.59
949.293151855	456.59
6579.56689453	6818.59
1218.66320801	1191.65
2295.64379883	1585.01
1026.98730469	1214.04
1921.60656738	1038.35
2480.7355957	2772.25
1460.1583252	1637.36
4133.13623047	5453.82
1840.83032227	1554.03
2187.18798828	2392.99
1424.22839355	1535.61
2067.46704102	968.15
9942.34667969	7794.71
2638.25366211	3304.82
7442.18554688	7343.8
2818.04858398	1618.37
5431.19042969	19535.36
2626.47338867	3220.18
6167.67675781	4224.83
1401.6751709	1710.12
2032.48291016	1845.19
7660.37451172	8117.98
1948.08691406	2950.72
2418.44995117	4774.05
4484.65478516	3302.42
3180.54516602	3984.34
2490.88793945	1604.92
901.05859375	439.05
2186.39648438	1534.74
1422.60681152	1903.95
4426.58544922	2237.88
1546.47192383	2230.48
5811.23388672	9804.96
1291.86437988	821.54
1218.41564941	2444.04
6749.59570312	5345.54
1117.99304199	1104.48
1607.734375	439.77
1248.39489746	1699.35
6884.20947266	7844.26
1613.03735352	613.9
3500.75585938	3920.3
1889.26818848	1470.66
2904.53491211	6202.21
2004.8067627	1280.75
2222.60498047	1414.42
1163.12988281	1365.55
7951.68554688	12663.01
1909.83459473	2095.66
2813.89282227	4046.08
2782.97924805	3662.5
838.748352051	1457.67
921.995605469	1719.26
1404.05786133	1922.26
2820.63256836	2720.69
2368.95361328	3023.02
3156.8293457	1253.47
2186.50708008	4582.36
2005.96960449	3775.71
4603.49169922	3710.52
752.467102051	828.04
1310.72180176	580.0
1723.63769531	1526.81
1726.02124023	6130.71
1469.06054688	807.63
1213.56188965	969.64
10756.9365234	10026.1
2076.04492188	1322.71
2566.42773438	67.32
1017.03991699	1764.22
3459.99047852	3061.15
1433.47119141	2754.08
3685.10839844	724.1
2271.32226562	2428.3
2475.13012695	2228.49
1317.45092773	1991.12
1596.77380371	3101.13
2802.35595703	2223.4
2307.86621094	196.61
1122.27246094	1469.96
1117.59484863	1283.36
1303.6373291	1793.0
868.59185791	1464.99
3189.05566406	2716.13
2603.77978516	979.5
1898.5065918	1786.37
1750.99902344	486.9
1572.99743652	1024.29
1529.00964355	2843.05
1769.35803223	2023.69
1073.60449219	1401.05
1750.67260742	1245.49
1248.20556641	673.64
2509.47998047	1373.07
9929.45019531	6497.2
2435.62548828	2126.69
2029.40429688	3276.3
6875.44384766	8734.11
1211.1887207	793.9
4037.29199219	4344.15
2248.96630859	2186.86
1727.81066895	3043.14
4412.34423828	6710.44
1726.26074219	4107.91
789.00189209	492.21
2205.4440918	3734.65
2072.38134766	2098.92
6738.43017578	4733.23
1876.69165039	1396.34
1010.68115234	1043.71
1235.51257324	1443.68
1330.27563477	858.14
2935.81176758	4641.74
1623.33605957	912.12
3757.05957031	5366.97
1100.85546875	796.63
1050.1496582	990.62
869.667724609	527.96
1672.25842285	1790.16
1184.10180664	940.84
6416.06054688	6140.32
3602.6484375	2749.35
1925.15686035	3249.01
4112.38818359	4054.74
2409.19238281	3692.74
1991.6862793	3158.11
1622.37805176	2296.2
847.935852051	711.0
1218.20654297	1083.4
1106.0793457	1400.02
1496.04504395	2256.91
2671.44726562	2553.8
1232.05456543	1027.15
2436.80688477	4506.38
2109.10473633	2628.15
6230.87060547	6363.73
3299.10375977	8265.45
1331.53918457	720.83
3797.60351562	2596.77
4636.95214844	4162.0
3910.07836914	3011.88
3289.9921875	6020.39
1602.89501953	835.32
3147.63037109	3010.72
2652.11669922	3646.01
3808.01196289	1369.93
1868.25598145	4753.51
7181.46826172	6630.47
2471.12304688	3553.8
14148.0625	8007.24
3820.56542969	4512.53
1376.05554199	530.6
1532.48474121	3998.11
4484.86425781	4052.42
2409.65673828	1508.66
1879.4239502	1718.64
1544.4239502	1747.22
4166.61376953	2225.86
1335.45800781	305.18
1324.49499512	2462.25
1592.68054199	2093.17
1566.23522949	1061.76
1376.85766602	1110.48
3455.6574707	5251.33
1810.41052246	3392.29
4204.95117188	1965.31
2728.12890625	1754.32
2505.78271484	2010.88
1500.48657227	886.42
959.929138184	584.39
2151.8347168	4364.95
2738.58691406	2016.18
1270.85314941	1370.31
3083.34277344	3610.41
1094.15368652	1576.44
987.646362305	503.6
2139.58642578	1067.14
1828.88061523	1947.3
2099.71850586	1595.99
11907.3779297	12690.39
866.391235352	1673.75
3777.58520508	9009.69
2518.5534668	2819.13
1813.0255127	1527.32
1903.57385254	3292.76
1062.65966797	907.61
1742.72924805	2975.69
3151.88378906	3260.55
5390.86230469	10922.97
852.1171875	1426.13
1370.90588379	772.46
1001.22393799	761.46
2659.14599609	2751.2
1810.64538574	6017.98
3237.59570312	5468.42
1749.76452637	1999.83
1394.34033203	4846.03
2304.93310547	725.0
1740.0480957	1571.31
1248.90808105	1517.45
1186.55932617	1367.74
716.646057129	495.5
2249.015625	3771.67
830.449584961	140.33
5853.39990234	6490.37
655.876098633	489.84
1635.7545166	1506.32
7086.41845703	3549.46
923.91619873	3416.47
705.159851074	521.05
1603.13586426	2542.3
1897.95178223	1305.45
1570.79907227	998.33
2006.46228027	3013.13
1524.95043945	1092.93
2385.87084961	3779.71
1461.23376465	3092.51
1484.61791992	1117.97
4547.65136719	9923.51
691.241210938	693.6
1211.34936523	2697.27
2048.02832031	3335.68
5341.80419922	12325.54
1367.88720703	2053.71
1364.27062988	846.1
1487.0423584	2006.24
3877.47875977	3938.83
2690.82348633	2153.55
3606.18896484	2463.59
1028.60168457	948.13
1424.10546875	2563.38
829.171142578	904.42
4033.1628418	5878.81
3927.22436523	6932.22
1785.9354248	1459.8
2400.1237793	4322.6
2743.07763672	7599.2
1261.10827637	1304.87
6206.50146484	11499.15
2179.60766602	3178.06
1178.22851562	804.88
5709.92138672	5192.32
1606.37036133	881.93
1610.01904297	1793.08
4454.59521484	5040.39
2476.38623047	4744.59
2253.93798828	2959.01
1213.66894531	1536.63
986.005554199	1678.64
8319.77929688	14359.92
2319.23999023	1281.55
3127.46899414	3407.46
926.720214844	492.15
909.392700195	687.77
2070.34277344	10615.0
2336.09960938	4032.59
2215.3359375	2325.24
2103.99804688	1641.19
2038.69604492	1073.45
1595.49365234	3830.17
1450.6652832	1174.2
2400.14331055	2866.14
3183.23974609	1583.15
857.327453613	854.87
2244.78149414	4491.2
3773.51293945	4814.73
928.601013184	951.42
2783.69189453	3740.29
1408.03503418	1449.58
1594.51867676	2143.75
2198.30371094	5246.56
1900.53283691	2539.44
3585.31225586	5331.16
789.154296875	788.12
2349.22949219	1854.48
1211.27709961	1122.75
2128.13549805	7577.57
2015.7479248	1469.72
2531.95898438	2893.31
4433.86523438	5764.95
2567.56616211	3282.39
2290.49584961	940.3
7667.21582031	7521.78
1920.87646484	2363.0
1509.86437988	827.01
5901.93115234	20263.1
1306.60583496	1916.79
1652.30554199	1205.33
1340.32751465	412.6
4954.04833984	4279.52
5587.50048828	4983.09
1827.11547852	1962.7
3072.43823242	2352.48
3933.43139648	3145.74
1462.15734863	1818.15
2682.76635742	3078.5
4899.46582031	8771.7
2056.78540039	3184.3
1191.06311035	793.15
1434.76501465	1448.41
1385.15087891	1069.52
1023.3503418	1453.24
4726.14453125	5180.46
1883.19702148	1521.52
2037.82421875	1488.18
1207.8626709	3806.29
1746.00732422	4696.34
2060.96972656	3158.21
1042.35839844	902.96
4437.23242188	5800.35
1668.11547852	1055.92
1560.83068848	1625.45
1675.1427002	1980.61
1533.56005859	2674.03
1086.82397461	400.95
2495.83032227	2424.21
1617.29260254	1538.96
1322.90942383	608.35
4310.39941406	5408.51
888.158508301	619.94
1093.328125	499.62
2303.15771484	4078.01
3398.73266602	3582.76
1704.62695312	1069.26
1648.08947754	2019.23
7030.35302734	6095.27
4779.88525391	6029.08
1033.99328613	799.35
1522.7421875	1326.27
2618.84619141	2874.33
2251.2902832	1947.44
1458.97802734	639.79
4291.98974609	6165.07
1566.09484863	853.21
1718.37658691	3294.7
847.592285156	994.48
1217.12878418	1168.59
7268.9140625	9865.92
6128.00732422	2639.24
1234.17773438	902.25
1699.58911133	1352.0
3762.82543945	3975.84
1575.11181641	1584.64
2231.68701172	1447.8
2260.71923828	4417.77
2610.11572266	3211.6
1052.85168457	1039.92
1302.62756348	1535.54
1329.68017578	4589.34
1351.94946289	2538.09
3636.75415039	6389.01
1447.53991699	2127.19
1956.76647949	2243.65
2852.93554688	3977.92
5341.82421875	5819.42
2321.22485352	2441.21
1674.22509766	2045.09
5310.38330078	6852.4
834.585632324	1209.0
1536.15759277	2012.83
2796.08789062	2420.06
14698.9375	12479.7
1245.68151855	703.92
2463.15869141	1689.64
2085.93701172	3382.46
3045.31738281	3922.43
6709.61865234	9235.14
911.83605957	938.98
10016.3037109	11657.17
1178.36621094	1761.56
3525.74365234	2213.64
4757.68261719	8259.49
4791.71533203	4771.39
1303.84240723	802.28
2242.96362305	4091.33
1398.52331543	1656.86
3639.1965332	3177.37
7128.13720703	6463.23
1223.08520508	611.69
4382.99902344	2646.21
1720.75610352	1476.73
4861.14794922	4119.34
5143.32470703	3444.99
